media_id,Media_vehicle
9409,Billboard - Saket - Around Saket X-ing
9410,Billboard - Defence colony - Around Defence colony
9411,Billboard - PVS mall road - Shashtri nagar to Garh road
9413,Billboard - Abu lane - Fuwara chowk To Sadar
9414,Billboard - Begum bridge x-ing - Zero mile To Begum bridge
9415,Billboard - Zero milestone - Cantt To Bridge
9416,Billboard - roadways bus stand - Opp. bus stand
9417,Billboard - D.N. College  - Metro Plaza To Kesharganj
9418,Billboard - Tej gadhi x-ing - PVS mall To University road
9419,Billboard - Tej gadhi x-ing Facing Medical - Medical To Nai sadak
9420,Billboard - PVS Mall  - D-Block x-ing to Tej garhi x-ing
9421,Billboard - University road - Jail chungi To Commisonery x-ing
9422,Billboard - Meerut college x-ing Opp. Kutuchery - Stadium x-ing To Kutuchery chowk
9423,"Billboard - L-Block x-ing - PVS, Hapur adda To PAC"
9425,Billboard - Garh road Nai sadak - Tej garhi To Garh bus stand
9426,Billboard - Satyam cinema - Satyam cinema To Ghanta ghar
9427,Billboard - Metro plaza - Metro plaza To Delhi chungi
9428,Billboard - GIC - PVS x-ing To Begum bridge
9429,Billboard - Saket gole market - Stadium x-ing To Gole market
9430,Billboard - Ghanta ghar x-ing - Budhana gate to D.N. college x-ing
9431,Billboard - Mawana road Ganga nagar - Ganga nagar To Defence colony
27857,Billboard - Delhi Road - Partapur to Shopprix Mall
27858,Unipole - Delhi Road - Partapur to Shopprix Mall
27859,Unipole - Delhi Road - Partapur to Shopprix Mall
27855,"Billboard - Partapur, NH 58 - Partapur to Modipuram"
27856,Billboard - Delhi Road - Partapur to Shopprix Mall
21112,Billboard - TP Nagar  - Ramghat Road
21113,Billboard - DN College - Gokul Barrage Road
21114,Billboard - Kesar Ganj - Metro Plaza to Begum Bridge
21115,Billboard - Delhi Road Opp Plaza Cinema - Metro Plaza to Begum Bridge
21116,Billboard - Abulane - Bomby Bazar to Bagum Bridge
21117,Billboard - Begum Bridge - Baccha park to Garh Adda
21118,Billboard - GIC - Begum Bridge to Garh Adda
21119,Billboard - Bachha Park - Garh Add to Begum Bridge
21120,Billboard - Hapur Adda - Garh Add to Begum Bridge
21121,Billboard - Gandhi Ashram - Tej Gaddi to Begum Bridge
21122,Billboard - Timbaktoo - Garh Add to Tej Gaddi
21123,Billboard - Kutchehry  - Baccha Park to Meerut Collage
21124,Billboard - Kankarkhera  - Bypass to City
27918,"Gantry - Bypass road, Shopprix Exit - Metro Plaza to Roadways Bus stand"
27919,Billboard - on Garh Road - Around Hapur Adda
27860,Unipole - Delhi Road - Partapur to Shopprix Mall
27861,Unipole - Delhi Road - Partapur to Shopprix Mall
27862,Unipole - Delhi Road - Partapur to Shopprix Mall
27863,Unipole - Delhi Road - Partapur to Shopprix Mall
27864,Gantry - Delhi Road - Partapur to Shopprix Mall
27865,Unipole - Delhi Road - Roadways bus stand to metro plaza
27866,Unipole - Delhi Road - Roadways bus stand to metro plaza
27867,Unipole - Tejgarhi - Medical to Tejgarhi
27868,Gantry - Delhi Road - Roadways bus stand to metro plaza
27869,Unipole - Delhi Road - Roadways bus stand to metro plaza
27870,Unipole - Tejgarhi - Tejgarhi to Hapur Bus stand
27871,Unipole - Delhi Road - Roadways bus stand to metro plaza
27872,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27873,Unipole - Delhi Road - Roadways bus stand to metro plaza
27874,Unipole - Delhi Road - Roadways bus stand to metro plaza
27875,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27876,Unipole - Delhi Road infront of era mall - Roadways bus stand to metro plaza
27877,Unipole - Delhi Road infront of era mall - Roadways bus stand to metro plaza
27878,"Billboard - Delhi Road, metro plaza - Roadways bus stand to metro plaza"
27879,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27880,"Billboard - Delhi Road, metro plaza - Roadways bus stand to metro plaza"
27881,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27882,"Billboard - Delhi Road, metro plaza - Metro Plaza to Jali Kothi"
27883,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27884,Gantry - Delhi Road - Metro Plaza to Jali Kothi
27885,Unipole - Delhi Road - Metro Plaza to Jali Kothi
27886,Billboard - Garh Road  - Tejgarhi to Hapur Bus stand
27887,Unipole - Delhi Road - Metro Plaza to Jali Kothi
27888,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27889,Billboard - Delhi Road - Metro Plaza to Jali Kothi
27890,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27891,Unipole - Delhi Road - Jali Kothi to Metro Plaza
27892,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27893,Gantry - Delhi Road - Jali Kothi to Metro Plaza
27894,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27895,Billboard - Garh Road  - Tejgarhi to Hapur Bus stand
27896,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27897,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27898,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27899,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27900,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27901,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27902,Unipole - Delhi Road infront of era mall - Metro Plaza to Roadways Bus stand
27903,Unipole - Garh Bus Stand  - Tejgarhi to Hapur Bus stand
27904,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27905,Billboard - Delhi Road - Metro Plaza to Roadways Bus stand
27906,Unipole - Garh Bus Stand  - Tejgarhi to Hapur Bus stand
27907,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27908,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27909,Gantry - Delhi Road - Metro Plaza to Roadways Bus stand
27910,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27911,Billboard - Garh Road  - Tejgarhi to Hapur Bus stand
27913,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27914,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27915,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27916,Unipole - Delhi Road - Metro Plaza to Roadways Bus stand
27917,Unipole - Garh Road  - Tejgarhi to Hapur Bus stand
27920,Gantry - Delhi Road - Shopprix Mall to Partapur
27922,Unipole - Near Hapur Adda - Hapur Adda to Bachcha Park
27923,Unipole - Delhi Road - Shopprix Mall to Partapur
27924,Unipole - Delhi Road - Shopprix Mall to Partapur
27925,Unipole - Near Hapur Adda - Hapur Adda to Bachcha Park
27926,Unipole - Delhi Road - Shopprix Mall to Partapur
27927,Unipole - Delhi Road - Shopprix Mall to Partapur
27928,Unipole - Near Bachcha Park  - Hapur Adda to Bachcha Park
27929,Unipole - Delhi Road - Shopprix Mall to Partapur
27930,Unipole - Near Bachcha Park  - Hapur Adda to Bachcha Park
27931,Gantry - Delhi Road - Shopprix Mall to Partapur
27932,Billboard - Delhi Road - Shopprix Mall to Partapur
27933,Billboard - Around Bachcha Park - Hapur Adda to Bachcha Park
27934,Unipole - Near Bachcha Park  - Bachcha Park to Begum Pul
27935,Unipole - Near Bachcha Park  - Bachcha Park to Begum Pul
27936,Unipole - Near Bachcha Park  - Bachcha Park to Begum Pul
27937,Unipole - Begum Bridge  - Bachcha Park to Begum Pul
27938,Unipole - Begum Bridge  - Bachcha Park to Begum Pul
27939,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27940,Gantry - Begum Bridge  - Bachcha Park to Begum Pul
27941,Unipole - Near PVS Mall - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27942,Unipole - Begum Bridge  - Around Begum Bridge 
27943,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27945,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27946,Unipole - Begum Bridge  - Around Begum Bridge 
27947,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27948,Billboard - Begum Bridge  - Around Begum Bridge 
27949,Billboard - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27950,Unipole - on PVS Road - Tejgarhi Chauraha to Hapur Chungi Police Chowki
27951,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27952,Billboard - Begum Bridge  - Around Begum Bridge 
27953,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27954,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27955,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27956,Billboard - At Shiva Ji Chowk - Shiva Ji Chowk To Lalkurti
27957,Billboard - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27958,Unipole - on PVS Road - Hapur Chungi Police Chowki to Tejgarhi Chauraha
27959,Unipole - on PVS Road - PVS Mall to Tejgarhi
27960,Unipole - Commissionary  Chowk  - Around Commissionary Chowk
27961,Gantry - Tejgarhi crossing - Medical College to Hapur Adda
27962,Unipole - Commissionary  Chowk  - Around Commissionary Chowk
27963,Unipole - Medical College - Tejgarhi to Medical College
27964,Unipole - Medical College - Tejgarhi to Medical College
27965,Unipole - Saket Road  - Commissionary Chowk To Saket 
27966,Unipole - Medical College - Medical to Tejgarhi
27967,Unipole - Medical College - Medical to Tejgarhi
27968,Unipole - Meerut Cantt - Begum pul to Modipuram
27969,Unipole - Meerut Cantt - Begum pul to Modipuram
27970,Unipole - Meerut Cantt - Begum pul to Modipuram
27971,Unipole - Roorkee Bypass - Begum pul to Modipuram
27972,Unipole - Roorkee Bypass - Begum pul to Modipuram
28022,Gantry - On Bijli Bamba Bypass Road - Delhi Road to Hapur Road
11161,Billboard - Prakash chowk  - Bhopa Road to Hanuman Chowk
11175,Billboard - Bhopa flyover - Bhopa Road to Hanuman Chowk
11189,Billboard - Mahavir chowk - Mahaveer chowk ot Jansath flyover 
11194,Billboard - Shiva chowk - Around Shiva Chowk
11202,Billboard - New Mandi flyover - New Mandi to Bhopa Road
11203,Billboard - New Mandi flyover - New Mandi to Bhopa Road
11157,Unipole - Shamli bus stand Facing Muzaffarnagar - Muzaffarnagar to Shamli
11158,Billboard - Jansath flyover Facing Mahaveer chowk - Mahaveer chowk ot Jansath flyover 
11159,Billboard - Mahaveer chowk  - Jansath flyover  to Mahaveer chowk
11160,Billboard - Mahaveer chowk  - Mahaveer chowk ot Jansath flyover 
11162,Unipole - S.D. college Bhopa road - Hanuman Chowk to Bhopa Road
11163,Billboard - Jhansi ki rani crossing - Around Jhansi ki rani Crossing 
11164,Billboard - Shiva chowk - Around Shiva Chowk
11165,Unipole - Reshu chowk - Around Reshu Chowk
11166,Unipole - Reshu chowk - Around Reshu Chowk
11167,Billboard - Jhansi ki rani market - Around Jhansi ki rani Crossing 
11168,Unipole - Mahavir chowk - Jansath flyover  to Mahaveer chowk
11169,Billboard - Railway road - Around Railway Station
11170,Billboard - Railway station - Around Railway Station
11171,Billboard - roadways Opp. Samsung store - Around Roadways
11172,Unipole - Meenakshi chowk - Around Meenakshi Chowk
11173,Billboard - Bhopa flyover - Bhopa Road to Hanuman Chowk
11174,Billboard - Bhopa flyover - Hanuman Chowk to Bhopa Road
11176,Billboard - Bhopa flyover - Hanuman Chowk to Bhopa Road
11177,Billboard - Bus stand - Around BUS STAND 
11178,Billboard - Meenakshi chowk - Around Meenakshi Chowk
11179,Billboard - Jansath road - Mahaveer chowk ot Jansath flyover 
11180,Billboard - Mahavir chowk - Jansath flyover  to Mahaveer chowk
11181,Billboard - Meenakshi chowk - Around Meenakshi Chowk
11182,Billboard - Meenakshi chowk - Around Meenakshi Chowk
11183,Billboard - Meerut road - Civil Lines to Meenakshi Chowk
11184,Billboard - Novelty chowk - Bhopa Road to Hanuman Chowk
11185,Unipole - Bhopa road SD college - Hanuman Chowk to Bhopa Road
11186,Unipole - Rampur Tiraha  - Around Rampur Tiraha 
11187,Unipole - Rampur Tiraha  - Around Rampur Tiraha 
11188,Unipole - Shamli bus stand - Around BUS STAND 
11190,Billboard - Railway station - Around Railway Station
11191,Billboard - Rani Jhansi chowk - Around Rani Jhansi Chowk
11192,Billboard - Rani Jhansi chowk - Around Rani Jhansi Chowk
11193,Billboard - Rani Jhansi chowk Opp. Town hall - Around Rani Jhansi Chowk
11195,Billboard - Shiva chowk - Around Shiva Chowk
11196,Billboard - Shiva chowk - Around Shiva Chowk
11197,Billboard - Shiva chowk - Around Shiva Chowk
11198,Billboard - Shiva chowk - Around Shiva Chowk
11199,Billboard - Shiva chowk - Around Shiva Chowk
11200,Billboard - Shamli bus stand - Around BUS STAND 
11201,Billboard - Shamli bus stand - Around BUS STAND 
11204,Billboard - Bhopa road flyover - Bhopa Road to Hanuman Chowk
11205,Billboard - Jansath road - Jansath flyover  to Mahaveer chowk
11206,Billboard - Railway road - Around Railway Station
21198,Billboard - Shiva Chowk - Nowety Chowk to Shiv Chowk
21199,Billboard - Meenakshi Chowk  - Shiv Chowk to Numiesh Camp
21200,Billboard - Rani Jhansi Chowk - Balaji Chowk to Jhansi Rani Crossing
21201,Unipole - Shamli bus stand - Muzaffarnagar to Shamli 
21202,Billboard - Roadways - Railway Station to Roadways
21203,Billboard - Saharanpur Bus Stand - Hospital to Sharanpur Devband
21204,Billboard - New Mandi Flyover - Malvia Chowk to New Mandi
21205,Billboard - Jansath Flyover - Mahveer Chowk to Jansath Bus Stand
21206,Billboard - City Center - City Center to Shiv Chowk
21207,Billboard - Railway Road - Sai Dham to Railway Station
21208,Billboard - Prakash Chowk - Court Road to Roadways
10202,Billboard - Lanka - Around Lanka market
10226,Billboard - Rathyatra  - Around Rathyatra crossing
10262,Billboard - Lahuraveer crossing - Around Lahuraveer crossing
10263,Billboard - Lahuraveer crossing - Around Lahuraveer crossing
10276,Billboard - chowkaghat bridge - Pandeypur to bus stand
10277,Billboard - chowkaghat bridge - bus stand to Pandeypur
10286,Billboard - Maldahiya - Around MALDAHIYA
10298,Billboard - Andhrapul - Around Andhrapul
10203,Billboard - Maldahiya - Around Maldahiya market
10204,Billboard - Varuna bridge - Kachehari to Varuna bridge
10205,Billboard - Chaukaghat - bus stand to Pandeypur
10206,Billboard - Lahuraveer - Lahuraveer to Railway station
10207,Unipole - DLW Facing Popular hospital - DLW road to Bhullanpur
10208,Unipole - Kinaram Facing IP Vijya mall sigara - SIGRA to Mahmoorganj
10209,Unipole - Teliyabag Facing Teliyabag x-ing - Around Teliyabagh
10210,Unipole - Sajan x-ing Facing IP mall sigara - Mahmoorganj to SIGRA
10211,Unipole - Cantt. station x-ing Facing station - station to Vidyapeeth
10212,Bus Shelter - Lahuraveer - Railway station to Lahuraveer
10213,Bus Shelter - PCF Plaza Nadesar  - Around PCF Plaza Nadesar
10214,Bus Shelter - India hotel Cantonment - Varanasi Cantt.. To Shivpur
10215,Bus Shelter - Railway station - Vidhyapeeth to station
10216,Bus Shelter - Kachehari - Pandeypur to Kachehari
10217,Bus Shelter - Sigra Bharat mata mandir - SIGRA to Mahmoorganj
10218,Bus Shelter - Chaukaghat private bus stop - Pandeypur to bus stand
10219,Bus Shelter - Kachehari  - Kachehari to Pandeypur
10220,Police Booth - Teliyabagh - Around Teliyabagh
10221,Police Booth - Nadsar x-ing - Around Nadsar x-ing
10222,Billboard - Chaukaghat chowk - bus stand to Pandeypur
10223,Billboard - Manduadih DLW Road  - Bhullanpur to DLW road
10224,Billboard - Manduadih sabji mandi DLW - Bhullanpur to DLW road
10225,Billboard - Lahartara - Chaukaghat to Lahartara
10227,Billboard - Sigra Opp. IP Mall  - Mahmoorganj to SIGRA
10228,Unipole - Sunderpur DLW - Bhullanpur to DLW road
10229,Billboard - Lahuraveer - Lahuraveer to Railway station
10230,Unipole - Chaukaghat - Pandeypur to bus stand
10231,Billboard - Nadesar - Around Nadesar
10232,Billboard - Maldahiya  - Around Maldahiya market
10233,Billboard - Sigra Opp. IP Mall - SIGRA to Mahmoorganj
10234,Billboard - Varunapull Near Doordarshan - Varuna bridge to Kachehari
10235,Billboard - Varunapull Near Katchery - Kachehari to Varuna bridge
10236,Billboard - Vidhyapeeth Opp. Near Cantt - Vidhyapeeth to station
10237,Billboard - Sigra main market  - Mahmoorganj to SIGRA
10238,Billboard - Lahartara flyover - Lahartara to Chaukaghat
10239,Billboard - IP mall sajan x-ing sigara - SIGRA to Mahmoorganj
10240,Billboard - IP mall sajan x-ing sigara - Mahmoorganj to SIGRA
10241,Billboard - Lahuraveer main market - Around Lahuraveer main market
10242,Billboard - DLW flyover - Bhullanpur to DLW road
10243,Billboard - Kachahary pandeypur flyover - Pandeypur to Kachehari
10244,Billboard - DLW manduadih flyover - Bhullanpur to DLW road
10245,Billboard - Cantt railway station - station to Vidyapeeth
10246,Billboard - Cantt railway station - Vidhyapeeth to station
10247,Billboard - Maldahiya market - Around Maldahiya market
10248,Billboard - Infront  Vijaya mall sigara durgakund - SIGRA to Mahmoorganj
10249,Billboard - Infront  Vijaya mall durgakund sigara - Mahmoorganj to SIGRA
10250,Billboard - Bhelupur market - Around Bhelupur market
10251,Billboard - Bhelupur market - Around Bhelupur market
10252,Billboard - Inglesialine crossing Near kashi vidhyapeeth DLW - Bhullanpur to DLW road
10253,Billboard - Inglesialine crossing Near kashi vidhyapeeth - Bhullanpur to DLW road
10254,Unipole - Rathyatra crossing - Around Rathyatra crossing
10255,Unipole - Rathyatra crossing - Around Rathyatra crossing
10256,Billboard - Akashwani market - Around Akashwani market
10257,Billboard - Akashwani market - Around Akashwani market
10258,Unipole - Varanasi international Airport - City to Airport
10259,Billboard - Lahuraveer crossing - Lahuraveer to Railway station
10260,Billboard - Lahuraveer crossing - Around Lahuraveer crossing
10261,Billboard - Lahuraveer crossing - Around Lahuraveer crossing
10264,Billboard - Police line kutchery crossing - Kachehari to Pandeypur
10265,Billboard - Police line kutchery crossing - Pandeypur to Kachehari
10266,Billboard - Chetganj lahuraveer - Around Lahuraveer crossing
10267,Billboard - Chetganj lahuraveer - Lahuraveer to Railway station
10268,Billboard - Varunapul - Varuna bridge to Kachehari
10269,Billboard - Sigra crossing - SIGRA to Mahmoorganj
10270,Billboard - Sigra crossing - Mahmoorganj to SIGRA
10271,Billboard - Opp. Railway Station Cantt. - station to Vidyapeeth
10272,Billboard - Opp. Railway Station Cantt. - Vidhyapeeth to station
10273,Billboard - chowkaghat - bus stand to Pandeypur
10274,Billboard - chowkaghat - Around chowkAGHAT
10275,Billboard - Lahuraveer  - MALDAHIYA
10278,Billboard - Varanasi international Airport - Airport to City
10279,Billboard - Varanasi international Airport - City to Airport
10280,Billboard - Pandeypur flyover kutchery Facing Ashapur - Kachehari to Pandeypur
10281,Billboard - Pandeypur flyover kutchery Facing Kutchery Police line - Pandeypur to Kachehari
10282,Billboard - Bhoujubir Facing Shivpur - Shivpur to Bhoujubir
10283,Billboard - Bhoujubir - Bhoujubir to Shivpur
10284,Billboard - Natraj cinema rathyatra - Around Rathyatra crossing
10285,Billboard - Kachehary - Kachehari to Pandeypur
10287,Billboard - Lanka market - Around Lanka market
10288,Billboard - Lahartara flyover - Chaukaghat to Lahartara
10289,Billboard - Talyabagh - Around Teliyabagh
10290,Billboard - chowkaghat bridge - Pandeypur to bus stand
10291,Billboard - chowkaghat bridge - bus stand to Pandeypur
10292,Billboard - Rathyatra - Around Rathyatra crossing
10293,Billboard - Rathyatra - Around Rathyatra crossing
10294,Billboard - Sigra Facing Mahmoorganj - SIGRA to Mahmoorganj
10296,Unipole - Airport - City to Airport
10297,Billboard - Airport - City to Airport
10299,Billboard - Police lines - Kachery road to Police lines
10300,Billboard - Golgadda - Railway station to Golgadda
10301,Billboard - Lahurabeer - Around Lahuraveer crossing
10302,Billboard - Mahmoorganj - Around Mahmoorganj
10303,Billboard - Chawkaghat - Around Chawkaghat
10304,Billboard - Sigra IP Mall - Around Sigra road
27531,Billboard - Lanka Road - Sankat Mochan Road 
24240,Billboard - Mahmoorganj Market - Around Mahmooranganj Market
24241,Billboard - Mahmoorganj Market - Around Mahmooranganj Market
24242,Billboard - Rathyatra Crossing - Around Rathyatra
24243,Billboard - Manduadih Market - Around Manduadih Market
24244,Billboard - Cantt Railway Station - Around Cantt Station
24245,Billboard - Manduadih Market - Around Manduadih Market
24246,Billboard - Lahurabeer Market  - Around Lahruabeer Market
26706,Billboard - Lanka Road - Around Lanka market
26707,Billboard - Lahuraveer crossing - Around Lahuraveer crossing
26708,Billboard - Railway Station  - Cantt. Station Crossing facing Station
27544,Billboard - Outside BHU Gate - univetsity to lanka road
10318,Billboard - Rasal ganj - Rasal Ganj To Barchi Bahadur
10331,Billboard - Katpula flyover - bus stand To Rasal Ganj
10332,Billboard - Katpula flyover - Rasal Ganj To Barchi Bahadur
10334,Billboard - Mallgodam - Collectorate To station
10337,Billboard - Naurangabad flyover Facing Delhi - Delhi to Naurangabad
10348,Billboard - Naurangabad flyover - Naurangabad To Achal Taal
10305,Billboard - SBI Crossing - Rasalganj to Kathpula chowk
10306,Billboard - Opp. SBI bank - Kathpula chowk to Rasalganj
10307,Billboard - Centre point - Centre Point To station
10308,Billboard - Near Centre point - Lal Diggi To Railway station
10309,Billboard - Kathpula - Rasalganj to Kathpula chowk
10310,Billboard - Barchi bahadur (For Company bagh) - Diwani To station
10311,Billboard - Tasveer mahal - Collectorate To station
10312,Billboard - Tasveer mahal - Collectorate To station
10313,Billboard - Lal Diggi University road - Amir Nisha to University
10314,Billboard - University - University to Lal Diggi
10315,Billboard - Lady Fatima   - Ramghat road To Quarsi chowk
10316,Unipole - Sootmill crossing - Sootmill to Tehsil
10317,Billboard - Rasal ganj - bus stand To Rasal Ganj
10319,Unipole - Lal Diggi - SBI To Amir Nisha
10320,Billboard - Gandhi eye - Ramghat road To Centre Point
10321,Billboard - SBI  - SBI To Centre Point
10322,Billboard - Naurangabad - Naurangabad To Achal Taal
10323,Billboard - Naurangabad flyover - Naurangabad To bus stand
10324,Billboard - Meenakshi flyover - Dubey Padaw To Gandhi Eye
10325,Unipole - Company bagh Bus stand - bus stand To Agra road / Etha road
10326,Billboard - Infront of railway station  - station to Collectorate
10327,Billboard - Infront of railway station  - Collectorate To station
10328,Billboard - Cycle stand Facing Centre point - station to Centre Point
10329,Billboard - Bachhi Bahadur - Centre Point To station
10330,Billboard - Katpula flyover/Bachhi bahadur - Rasalganj to Kathpula chowk
10333,Billboard - Mallgodam - station to Collectorate
10335,Billboard - Katpula flyover - Kathpula chowk to Rasalganj
10336,Billboard - Katpula flyover - Rasalganj to Kathpula chowk
10338,Billboard - Company bagh Facing Delhi - station to Collectorate
10339,Billboard - Company bagh Facing Etah - Collectorate To station
10340,Gantry - Civil lines - Rasal Ganj To Barchi Bahadur
10341,Gantry - Katpula side - Rasalganj to Kathpula chowk
10342,Billboard - Bachibahadur x-ing - station to Centre Point
10343,Billboard - Naurangabad Facing Lucknow - Lucknow to Naurangabad
10344,Billboard - Naurangabad Facing Delhi - Delhi to Naurangabad
10345,Billboard - Center point Towards x-ing - Centre Point To station
10346,Billboard - Soot mill - Tehsil to Sootmill
10347,Billboard - Naurangabad flyover - Naurangabad To bus stand
10349,Billboard - Center point main market - station to Centre Point
10350,Billboard - Center point main market - Centre Point To station
10351,Billboard - Center point Facing Marries road - station to Centre Point
10352,Billboard - Company bag Facing Achal taal - station to Collectorate
10353,Billboard - Company bagh Facing Bus stand - Collectorate To station
10354,Billboard - Naurangabad flyover - Naurangabad To Achal Taal
10355,Billboard - GT road Facing Katpula - Kathpula chowk to Rasalganj
10356,Billboard - Dubey padav chauraha - station to Collectorate
10357,Billboard - Classic hotel - Collectorate To station
10358,Billboard - Gandhi eye hospital Ramghat road - Centre Point to Ramghat road
10359,Billboard - Minakshi bridge Towards Bus stand - Gandhi Eye to Dubey Padaw
10360,Billboard - Above Railway crossing - station to Collectorate
10361,Billboard - Meenakshi cinema hall bridge - Dubey Padaw To Gandhi Eye
10362,Billboard - Minakshi bridge - Gandhi Eye to Dubey Padaw
10363,Billboard - Naurangabad  - bus stand to Naurangabad
10364,Billboard - Bus stand - Collectorate To station
10365,Billboard - Center point - Centre Point To station
10366,Billboard - Center point - station to Centre Point
10367,Billboard - Meenakshi flyover - Dubey Padaw To Gandhi Eye
10368,Billboard - Meenakshi flyover - Gandhi Eye to Dubey Padaw
10369,Billboard - Meenakshi flyover - Dubey Padaw To Gandhi Eye
10370,Billboard - Meenakshi flyover - Gandhi Eye to Dubey Padaw
10371,Billboard - Center point - Centre Point To station
10372,Billboard - Naurangabad  - Naurangabad To bus stand
10373,Billboard - Soot mill - Sootmill to Tehsil
10374,Billboard - mall godam - station to Collectorate
10375,Billboard - Naurangabad  - bus stand to Naurangabad
10376,Billboard - Meenakshi flyover - Dubey Padaw To Gandhi Eye
10377,Billboard - Meenakshi flyover - Gandhi Eye to Dubey Padaw
10378,Billboard - Meenakshi flyover - Dubey Padaw To Gandhi Eye
10379,Billboard - Soot mill - Tehsil to Sootmill
10380,Billboard - SBI crossing - Rasalganj to Kathpula chowk
21166,Billboard - Naurangabad Flyover - Company Bagh to Naurangabad
21167,Billboard - Meenakshi Flyover - Achal Tal to Meenakshi Flyover
21168,Billboard - Ramghat Road - Around Ramghat Road
21169,Billboard - University  - Laldiddi to Campus
21170,Billboard - Gandhi Eye - Campus to Laldidagi
21171,Billboard - Prakash Lodge - Parkesh to City
21172,Billboard - Deewani Road - Main Market to City
21173,Billboard - Center Point - Sbi to  Ramgarh Road
21174,Billboard - Hathras Adda - Madhar Gate to Agra Road
21175,Billboard - Civil Lines - Meenakshi Flyover to Ramgarh Road
21176,Billboard - Etah Chungi Xing - Narungabad to Etah Road
21177,Billboard - Lady Fatima - Rasalganj to Agra
21178,Billboard - Rasalganj  - Delhi to Agra
21179,Billboard - Lalldiggi  - Delhi to Agra
21180,Billboard - Chiranji Lal Agra Road - Aligarh to Agra
21181,Billboard - Mahajan Hotel - Bus Stand to City
27642,Billboard - Mallgodam - Around Aligarh Railway Station
27652,Billboard - Meenakhsi Flyover - Mohan Nagar to Dubey Ka Parao
27657,Billboard - Meenakhsi Flyover - Dubey Ka Parao to Mohan Nagar
27662,"Billboard - Near Bus Stand, Agra Road - Aligarh Bus Stand to Agra"
27666,"Billboard - Near Bus Stand, Agra Road - Agra to Aligarh"
27697,Billboard - Meenakshi Flyover - Shyam Nagar To manik Chowk
27699,Billboard - Naurangabad Flyover - Manik Chowk To Shastri Nagar
27702,Billboard - Quarsi Chauraha - Raja Nagar To Rambag Colony
27705,Billboard - Hathras Adda - Manik Chowk To Patel Nagar
27706,Billboard - Sasni Gate Crossing  - Patel Nagar To Vivek Nagar
27707,Billboard - Sasni Gate Crossing  - Patel Nagar To Vivek Nagar
27708,Billboard - Mall Godown - Rasal Ganj To Manik Chowk
27711,Billboard - Etah chungi  - Shastri Nagar To Prem Nagar Colony
27713,Billboard - Etah chungi  - New Etah Chungi To Etah Chungi
27714,Billboard - Etah chungi  - New Etah Chungi To Etah Chungi
27715,Billboard - Etah chungi  - New Etah Chungi To Etah Chungi
10759,Unipole - Hotel Holiday Inn - Delhi to Moradabad
10761,Unipole - Delhi road Gandhi nagar mode - Moradabad to Delhi
10774,Billboard - Parbhart market flyover - Around Prabhat market
10805,Billboard - Losco Shed - Railway station to Majholi
10822,Billboard - Kashipur bus stand - bus stand to Railway station
10760,Unipole - New Moradabad  - Bypass to New Moradabad
10762,Unipole - Sambhal x-ing flyover - Around Sambhal x-ing
10763,Unipole - Joya - Around Joya chowk
10764,Billboard - Budh bazar Facing Town hall - Town Holl to Budh Bazar
10765,Billboard - Budh bazar Facing Railway station - Railway station to Budh Bazar
10766,Billboard - Prince road - Prince road to Railway station
10767,Billboard - Losco Shed unique pool - Railway station to Majholi
